source,time,value,unit
Noah’s Apple Watch,556996,78.0,count/min
Noah’s Apple Watch,557006,93.0,count/min
Noah’s Apple Watch,557008,97.0,count/min
Noah’s Apple Watch,557015,86.0,count/min
Noah’s Apple Watch,557017,81.0,count/min
Noah’s Apple Watch,557021,86.90010000000001,count/min
Noah’s Apple Watch,557027,87.0,count/min
Noah’s Apple Watch,557035,88.0,count/min
Noah’s Apple Watch,557036,89.0,count/min
Noah’s Apple Watch,557042,86.0,count/min
Noah’s Apple Watch,557047,85.0,count/min
Noah’s Apple Watch,557052,83.0,count/min
Noah’s Apple Watch,557057,88.0,count/min
Noah’s Apple Watch,557065,82.0,count/min
Noah’s Apple Watch,557066,86.0,count/min
Noah’s Apple Watch,557075,83.0,count/min
Noah’s Apple Watch,557077,86.0,count/min
Noah’s Apple Watch,557081,84.0,count/min
Noah’s Apple Watch,557090,86.0,count/min
Noah’s Apple Watch,557094,82.0,count/min
Noah’s Apple Watch,557097,79.0,count/min
Noah’s Apple Watch,557103,70.0,count/min
Noah’s Apple Watch,557109,72.0,count/min
Noah’s Apple Watch,557121,76.0,count/min
Noah’s Apple Watch,557124,71.0,count/min
Noah’s Apple Watch,557129,74.0,count/min
Noah’s Apple Watch,557133,81.0,count/min
Noah’s Apple Watch,557137,81.0,count/min
Noah’s Apple Watch,557141,77.0,count/min
Noah’s Apple Watch,557147,86.0,count/min
Noah’s Apple Watch,557152,87.0,count/min
Noah’s Apple Watch,557159,66.0,count/min
Noah’s Apple Watch,557165,84.0,count/min
Noah’s Apple Watch,557171,85.0,count/min
Noah’s Apple Watch,557172,84.0,count/min
Noah’s Apple Watch,557176,63.0,count/min
Noah’s Apple Watch,557181,64.0,count/min
Noah’s Apple Watch,557187,75.0,count/min
Noah’s Apple Watch,557192,108.0,count/min
Noah’s Apple Watch,557195,79.0,count/min
Noah’s Apple Watch,557202,107.0,count/min
Noah’s Apple Watch,557205,72.0,count/min
Noah’s Apple Watch,557207,84.0,count/min
Noah’s Apple Watch,557213,75.0,count/min
Noah’s Apple Watch,557217,90.0,count/min
Noah’s Apple Watch,557224,73.0,count/min
Noah’s Apple Watch,557235,83.0,count/min
Noah’s Apple Watch,557240,91.0,count/min
Noah’s Apple Watch,557244,94.02105,count/min
Noah’s Apple Watch,557246,91.0,count/min
Noah’s Apple Watch,557254,90.0,count/min
Noah’s Apple Watch,557260,90.0,count/min
Noah’s Apple Watch,557261,92.0,count/min
Noah’s Apple Watch,557269,94.0,count/min
Noah’s Apple Watch,557272,94.0,count/min
Noah’s Apple Watch,557277,114.0,count/min
Noah’s Apple Watch,557284,84.0,count/min
Noah’s Apple Watch,557290,82.0,count/min
Noah’s Apple Watch,557296,86.0,count/min
Noah’s Apple Watch,557297,94.0,count/min
Noah’s Apple Watch,557298,115.33333333333333,count/min
Noah’s Apple Watch,557299,120.16666666666667,count/min
Noah’s Apple Watch,557300,117.0,count/min
Noah’s Apple Watch,557303,107.6,count/min
Noah’s Apple Watch,557304,101.625,count/min
Noah’s Apple Watch,557308,105.0,count/min
Noah’s Apple Watch,557319,84.0,count/min
Noah’s Apple Watch,557324,88.0,count/min
Noah’s Apple Watch,557331,73.0,count/min
Noah’s Apple Watch,557334,75.0,count/min
Noah’s Apple Watch,557338,63.0,count/min
Noah’s Apple Watch,557343,60.0,count/min
Noah’s Apple Watch,557349,89.0,count/min
Noah’s Apple Watch,557355,85.0,count/min
Noah’s Apple Watch,557357,90.0,count/min
Noah’s Apple Watch,557366,77.0,count/min
Noah’s Apple Watch,557373,82.0,count/min
Noah’s Apple Watch,557377,76.0,count/min
Noah’s Apple Watch,557385,65.0,count/min
Noah’s Apple Watch,557402,75.0,count/min
Noah’s Apple Watch,557410,84.0,count/min
Noah’s Apple Watch,557413,80.0,count/min
Noah’s Apple Watch,557427,100.0,count/min
Noah’s Apple Watch,557435,77.0,count/min
Noah’s Apple Watch,557437,94.0,count/min
Noah’s Apple Watch,557443,79.0,count/min
Noah’s Apple Watch,557451,93.0,count/min
Noah’s Apple Watch,557453,92.0,count/min
Noah’s Apple Watch,557473,74.0,count/min
Noah’s Apple Watch,557479,87.0,count/min
Noah’s Apple Watch,557482,89.2317,count/min
Noah’s Apple Watch,557485,88.0,count/min
Noah’s Apple Watch,557490,85.0,count/min
Noah’s Apple Watch,557496,89.0,count/min
Noah’s Apple Watch,557497,91.0,count/min
Noah’s Apple Watch,557501,89.0,count/min
Noah’s Apple Watch,557509,92.0,count/min
Noah’s Apple Watch,557514,80.0,count/min
Noah’s Apple Watch,557516,77.0,count/min
Noah’s Apple Watch,557523,82.0,count/min
Noah’s Apple Watch,557528,81.0,count/min
Noah’s Apple Watch,557534,89.0,count/min
Noah’s Apple Watch,557536,90.0,count/min
Noah’s Apple Watch,557545,83.0,count/min
Noah’s Apple Watch,557551,80.0,count/min
Noah’s Apple Watch,557553,76.0,count/min
Noah’s Apple Watch,557557,79.0,count/min
Noah’s Apple Watch,557564,73.0,count/min
Noah’s Apple Watch,557570,74.0,count/min
Noah’s Apple Watch,557571,75.0,count/min
Noah’s Apple Watch,557578,64.0,count/min
Noah’s Apple Watch,557582,78.0,count/min
Noah’s Apple Watch,557588,69.0,count/min
Noah’s Apple Watch,557592,69.0,count/min
Noah’s Apple Watch,557600,72.0,count/min
Noah’s Apple Watch,557602,70.0,count/min
Noah’s Apple Watch,557611,72.0,count/min
Noah’s Apple Watch,557615,74.0,count/min
Noah’s Apple Watch,557619,82.0,count/min
Noah’s Apple Watch,557621,81.0,count/min
Noah’s Apple Watch,557627,77.0,count/min
Noah’s Apple Watch,557631,79.0,count/min
Noah’s Apple Watch,557640,74.0,count/min
Noah’s Apple Watch,557646,71.0,count/min
Noah’s Apple Watch,557650,70.0,count/min
Noah’s Apple Watch,557654,67.0,count/min
Noah’s Apple Watch,557659,65.0,count/min
Noah’s Apple Watch,557662,65.0,count/min
Noah’s Apple Watch,557666,58.0,count/min
Noah’s Apple Watch,557674,62.0,count/min
Noah’s Apple Watch,557676,60.0,count/min
Noah’s Apple Watch,557718,124.0,count/min
Noah’s Apple Watch,557724,95.0,count/min
Noah’s Apple Watch,557729,95.0,count/min
Noah’s Apple Watch,557735,120.0,count/min
Noah’s Apple Watch,558276,65.0,count/min
Noah’s Apple Watch,558277,60.0,count/min
Noah’s Apple Watch,558285,60.0,count/min
Noah’s Apple Watch,558286,65.0,count/min
Noah’s Apple Watch,558291,71.0,count/min
Noah’s Apple Watch,558297,70.0,count/min
Noah’s Apple Watch,558305,64.0,count/min
Noah’s Apple Watch,558307,80.0,count/min
Noah’s Apple Watch,558313,63.0,count/min
Noah’s Apple Watch,558317,67.0,count/min
Noah’s Apple Watch,558323,83.0,count/min
Noah’s Apple Watch,558335,88.0,count/min
Noah’s Apple Watch,558340,94.0,count/min
Noah’s Apple Watch,558344,95.0,count/min
Noah’s Apple Watch,558348,95.0,count/min
Noah’s Apple Watch,558353,98.0,count/min
Noah’s Apple Watch,558354,104.33333333333333,count/min
Noah’s Apple Watch,558355,104.66666666666667,count/min
Noah’s Apple Watch,558358,90.5,count/min
Noah’s Apple Watch,558363,100.0,count/min
Noah’s Apple Watch,558374,91.0,count/min
Noah’s Apple Watch,558377,90.0,count/min
Noah’s Apple Watch,558383,87.0,count/min
Noah’s Apple Watch,558385,104.0,count/min
Noah’s Apple Watch,558386,105.41666666666667,count/min
Noah’s Apple Watch,558389,89.0,count/min
Noah’s Apple Watch,558392,97.0,count/min
Noah’s Apple Watch,558396,108.0,count/min
Noah’s Apple Watch,558397,99.125,count/min
Noah’s Apple Watch,558398,98.0,count/min
Noah’s Apple Watch,558403,91.0,count/min
Noah’s Apple Watch,558405,108.0,count/min
Noah’s Apple Watch,558410,90.0,count/min
Noah’s Apple Watch,558413,87.0,count/min
Noah’s Apple Watch,558417,83.0,count/min
Noah’s Apple Watch,558530,92.0,count/min
Noah’s Apple Watch,558533,92.0,count/min
Noah’s Apple Watch,558539,87.0,count/min
Noah’s Apple Watch,558541,86.0,count/min
Noah’s Apple Watch,558547,80.0,count/min
Noah’s Apple Watch,558552,87.0,count/min
Noah’s Apple Watch,558559,117.0,count/min
Noah’s Apple Watch,558561,82.4017,count/min
Noah’s Apple Watch,558563,77.0,count/min
Noah’s Apple Watch,558568,73.0,count/min
Noah’s Apple Watch,558572,92.0,count/min
Noah’s Apple Watch,558578,70.0,count/min
Noah’s Apple Watch,558583,78.0,count/min
Noah’s Apple Watch,558589,82.0,count/min
Noah’s Apple Watch,558596,80.0,count/min
Noah’s Apple Watch,558651,65.0,count/min
Noah’s Apple Watch,558654,63.0,count/min
Noah’s Apple Watch,558657,65.0,count/min
Noah’s Apple Watch,558663,77.0,count/min
Noah’s Apple Watch,558666,66.0,count/min
Noah’s Apple Watch,558669,102.0,count/min
Noah’s Apple Watch,558678,74.0,count/min
Noah’s Apple Watch,558682,80.0,count/min
Noah’s Apple Watch,558689,76.0,count/min
Noah’s Apple Watch,558696,75.0,count/min
Noah’s Apple Watch,558698,77.0,count/min
Noah’s Apple Watch,558708,77.0,count/min
Noah’s Apple Watch,558712,82.0,count/min
Noah’s Apple Watch,558720,85.0,count/min
Noah’s Apple Watch,558725,81.0,count/min
Noah’s Apple Watch,558728,76.0,count/min
Noah’s Apple Watch,558735,82.0,count/min
Noah’s Apple Watch,558738,87.0,count/min
Noah’s Apple Watch,558742,90.0,count/min
Noah’s Apple Watch,558750,81.0,count/min
Noah’s Apple Watch,558751,75.0,count/min
Noah’s Apple Watch,558758,82.0,count/min
Noah’s Apple Watch,558764,60.0,count/min
Noah’s Apple Watch,558766,68.0,count/min
Noah’s Apple Watch,558773,73.0,count/min
Noah’s Apple Watch,558783,82.0,count/min
Noah’s Apple Watch,558786,76.0,count/min
Noah’s Apple Watch,558799,74.0,count/min
Noah’s Apple Watch,558807,82.0,count/min
Noah’s Apple Watch,558811,72.0,count/min
Noah’s Apple Watch,558817,67.0,count/min
Noah’s Apple Watch,558820,96.0,count/min
Noah’s Apple Watch,558824,82.0,count/min
Noah’s Apple Watch,558830,81.0,count/min
Noah’s Apple Watch,558834,75.0,count/min
Noah’s Apple Watch,558837,74.0,count/min
Noah’s Apple Watch,558840,97.0,count/min
Noah’s Apple Watch,558841,55.0,count/min
Noah’s Apple Watch,558850,77.0,count/min
Noah’s Apple Watch,558854,76.0,count/min
Noah’s Apple Watch,558858,83.0,count/min
Noah’s Apple Watch,558867,76.0,count/min
Noah’s Apple Watch,558873,70.0,count/min
Noah’s Apple Watch,558879,98.0,count/min
Noah’s Apple Watch,558883,89.0,count/min
Noah’s Apple Watch,558893,93.0,count/min
Noah’s Apple Watch,558898,94.0,count/min
Noah’s Apple Watch,558905,96.0,count/min
Noah’s Apple Watch,558907,97.0,count/min
Noah’s Apple Watch,558914,82.0,count/min
Noah’s Apple Watch,558919,102.0,count/min
Noah’s Apple Watch,558922,108.0,count/min
Noah’s Apple Watch,558925,88.0,count/min
Noah’s Apple Watch,558927,125.0,count/min
Noah’s Apple Watch,558930,71.0,count/min
Noah’s Apple Watch,558933,71.0,count/min
Noah’s Apple Watch,558936,99.0,count/min
Noah’s Apple Watch,558948,104.0,count/min
Noah’s Apple Watch,558954,89.0,count/min
Noah’s Apple Watch,558957,121.0,count/min
Noah’s Apple Watch,558959,107.0,count/min
Noah’s Apple Watch,558962,111.0,count/min
Noah’s Apple Watch,558964,68.0,count/min
Noah’s Apple Watch,558967,89.0,count/min
Noah’s Apple Watch,558975,90.04965,count/min
Noah’s Apple Watch,558979,87.0,count/min
Noah’s Apple Watch,558984,87.0,count/min
Noah’s Apple Watch,558990,62.0,count/min
Noah’s Apple Watch,558995,82.0,count/min
Noah’s Apple Watch,558997,84.0,count/min
Noah’s Apple Watch,559003,80.0,count/min
Noah’s Apple Watch,559010,78.0,count/min
Noah’s Apple Watch,559013,79.0,count/min
Noah’s Apple Watch,559016,77.0,count/min
Noah’s Apple Watch,559022,71.0,count/min
Noah’s Apple Watch,559027,71.0,count/min
Noah’s Apple Watch,559034,86.0,count/min
Noah’s Apple Watch,559038,57.0,count/min
Noah’s Apple Watch,559042,85.0,count/min
Noah’s Apple Watch,559055,69.0,count/min
Noah’s Apple Watch,559059,79.0,count/min
Noah’s Apple Watch,559063,79.0,count/min
Noah’s Apple Watch,559071,80.0,count/min
Noah’s Apple Watch,559073,78.0,count/min
Noah’s Apple Watch,559079,76.0,count/min
Noah’s Apple Watch,559084,76.0,count/min
Noah’s Apple Watch,559090,72.0,count/min
Noah’s Apple Watch,559094,70.0,count/min
Noah’s Apple Watch,559099,60.0,count/min
Noah’s Apple Watch,559101,75.0,count/min
Noah’s Apple Watch,559107,62.0,count/min
Noah’s Apple Watch,559114,66.0,count/min
Noah’s Apple Watch,559116,58.0,count/min
Noah’s Apple Watch,559122,79.0,count/min
Noah’s Apple Watch,559126,75.0,count/min
Noah’s Apple Watch,559132,70.0,count/min
Noah’s Apple Watch,559139,74.0,count/min
Noah’s Apple Watch,559145,78.0,count/min
Noah’s Apple Watch,559151,68.0,count/min
Noah’s Apple Watch,559153,65.0,count/min
Noah’s Apple Watch,559155,71.6239,count/min
Noah’s Apple Watch,559157,63.0,count/min
Noah’s Apple Watch,559161,62.0,count/min
Noah’s Apple Watch,559168,58.0,count/min
Noah’s Apple Watch,559175,61.0,count/min
Noah’s Apple Watch,559179,62.0,count/min
Noah’s Apple Watch,559182,55.0,count/min
Noah’s Apple Watch,559740,85.0,count/min
Noah’s Apple Watch,559742,79.0,count/min
Noah’s Apple Watch,559749,70.4492,count/min
Noah’s Apple Watch,559751,73.0,count/min
Noah’s Apple Watch,559755,69.0,count/min
Noah’s Apple Watch,559761,73.0,count/min
Noah’s Apple Watch,559765,78.0,count/min
Noah’s Apple Watch,559769,70.0,count/min
Noah’s Apple Watch,559773,75.0,count/min
Noah’s Apple Watch,559778,71.0,count/min
Noah’s Apple Watch,559783,66.0,count/min
Noah’s Apple Watch,559791,66.0,count/min
Noah’s Apple Watch,559792,69.0,count/min
Noah’s Apple Watch,559799,76.0,count/min
Noah’s Apple Watch,559810,92.0,count/min
Noah’s Apple Watch,559812,114.0,count/min
Noah’s Apple Watch,559818,82.0,count/min
Noah’s Apple Watch,559822,83.0,count/min
Noah’s Apple Watch,559830,84.0,count/min
Noah’s Apple Watch,559834,85.0,count/min
Noah’s Apple Watch,559873,86.0,count/min
Noah’s Apple Watch,559877,117.0,count/min
Noah’s Apple Watch,559882,105.0,count/min
Noah’s Apple Watch,559885,78.97385,count/min
Noah’s Apple Watch,559886,81.0,count/min
Noah’s Apple Watch,559895,85.0,count/min
Noah’s Apple Watch,559898,82.0,count/min
Noah’s Apple Watch,559901,92.0,count/min
Noah’s Apple Watch,559908,58.0,count/min
Noah’s Apple Watch,559914,94.0,count/min
Noah’s Apple Watch,559918,59.0,count/min
Noah’s Apple Watch,559923,56.0,count/min
Noah’s Apple Watch,559927,79.0,count/min
Noah’s Apple Watch,559932,44.0,count/min
Noah’s Apple Watch,559936,129.0,count/min
Noah’s Apple Watch,559939,116.0,count/min
Noah’s Apple Watch,559946,58.0,count/min
Noah’s Apple Watch,559951,108.0,count/min
Noah’s Apple Watch,559953,80.0,count/min
Noah’s Apple Watch,559957,87.0,count/min
Noah’s Apple Watch,559961,57.0,count/min
Noah’s Apple Watch,559968,87.0,count/min
Noah’s Apple Watch,559973,76.0,count/min
Noah’s Apple Watch,559981,73.0,count/min
Noah’s Apple Watch,559982,76.0,count/min
Noah’s Apple Watch,559991,73.0,count/min
Noah’s Apple Watch,559992,72.0,count/min
Noah’s Apple Watch,559999,75.0,count/min
Noah’s Apple Watch,560002,73.0,count/min
Noah’s Apple Watch,560009,76.0,count/min
Noah’s Apple Watch,560016,73.0,count/min
Noah’s Apple Watch,560020,68.0,count/min
Noah’s Apple Watch,560024,69.0,count/min
Noah’s Apple Watch,560026,64.0,count/min
Noah’s Apple Watch,560035,51.0,count/min
Noah’s Apple Watch,560037,53.0,count/min
Noah’s Apple Watch,560044,81.0,count/min
Noah’s Apple Watch,560048,71.0,count/min
Noah’s Apple Watch,560055,69.0,count/min
Noah’s Apple Watch,560059,101.0,count/min
Noah’s Apple Watch,560063,71.0,count/min
Noah’s Apple Watch,560066,79.0,count/min
Noah’s Apple Watch,560071,71.0,count/min
Noah’s Apple Watch,560076,68.0,count/min
Noah’s Apple Watch,560085,69.0,count/min
Noah’s Apple Watch,560086,81.0,count/min
Noah’s Apple Watch,560092,65.0,count/min
Noah’s Apple Watch,560096,60.0,count/min
Noah’s Apple Watch,560101,65.0,count/min
Noah’s Apple Watch,560109,94.0,count/min
Noah’s Apple Watch,560112,79.0,count/min
Noah’s Apple Watch,560126,67.0,count/min
Noah’s Apple Watch,560128,68.0,count/min
Noah’s Apple Watch,560135,70.0,count/min
Noah’s Apple Watch,560139,105.0,count/min
Noah’s Apple Watch,560150,67.0,count/min
Noah’s Apple Watch,560151,73.0,count/min
Noah’s Apple Watch,560157,81.0,count/min
Noah’s Apple Watch,560165,73.0,count/min
Noah’s Apple Watch,560168,53.0,count/min
Noah’s Apple Watch,560175,60.0,count/min
Noah’s Apple Watch,560177,90.0,count/min
Noah’s Apple Watch,560183,92.5,count/min
Noah’s Apple Watch,560186,100.0,count/min
Noah’s Apple Watch,560195,130.5,count/min
Noah’s Apple Watch,560280,78.0,count/min
Noah’s Apple Watch,560285,74.0,count/min
Noah’s Apple Watch,560288,74.0,count/min
Noah’s Apple Watch,560292,73.0,count/min
Noah’s Apple Watch,560298,77.0,count/min
Noah’s Apple Watch,560302,72.0,count/min
Noah’s Apple Watch,560307,86.0,count/min
Noah’s Apple Watch,560312,81.0,count/min
Noah’s Apple Watch,560316,134.0,count/min
Noah’s Apple Watch,560317,76.0,count/min
Noah’s Apple Watch,560325,95.0,count/min
Noah’s Apple Watch,560329,107.0,count/min
Noah’s Apple Watch,560331,120.0,count/min
Noah’s Apple Watch,560338,91.0,count/min
Noah’s Apple Watch,560350,96.0,count/min
Noah’s Apple Watch,560355,94.0,count/min
Noah’s Apple Watch,560361,91.0,count/min
Noah’s Apple Watch,560365,89.0,count/min
Noah’s Apple Watch,560368,82.0,count/min
Noah’s Apple Watch,560372,70.0,count/min
Noah’s Apple Watch,560378,100.0,count/min
Noah’s Apple Watch,560380,86.0,count/min
